ward_id_15,region_15,district_15,ward_15,region_10,district_10,ward_10,parent_overlap_pct,ward_id_10
2482,mwanza,wilaya ya kwimba,ngula,,,,,
2483,mwanza,wilaya ya kwimba,nkalalo,,,,,
2484,mwanza,wilaya ya kwimba,nyambiti,,,,,
2485,mwanza,wilaya ya kwimba,nyamilama,,,,,
2486,mwanza,wilaya ya kwimba,shilembo,,,,,
2487,mwanza,wilaya ya kwimba,sumve,,,,,
2488,mwanza,wilaya ya kwimba,walla,,,,,
2489,mwanza,wilaya ya magu,buhumbi,,,,,
2490,mwanza,wilaya ya magu,bujashi,,,,,
2491,mwanza,wilaya ya magu,bujora,,,,,
2492,mwanza,wilaya ya magu,bukandwe,,,,,
2493,mwanza,wilaya ya magu,chambula,,,,,
2494,mwanza,wilaya ya magu,isandula,,,,,
2495,mwanza,wilaya ya magu,itumbili,,,,,
2496,mwanza,wilaya ya magu,jinjimili,,,,,
2497,mwanza,wilaya ya magu,kabila,,,,,
2498,mwanza,wilaya ya magu,kahangara,,,,,
2499,mwanza,wilaya ya magu,kandawe,,,,,
2500,mwanza,wilaya ya magu,kisesa,,,,,
2501,mwanza,wilaya ya magu,kitongo sima,,,,,
2502,mwanza,wilaya ya magu,kongolo,,,,,
2503,mwanza,wilaya ya magu,lubugu,,,,,
2504,mwanza,wilaya ya magu,lutale,,,,,
2505,mwanza,wilaya ya magu,magu mjini,,,,,
2506,mwanza,wilaya ya magu,mwamabanza,,,,,
2507,mwanza,wilaya ya magu,mwamanga,,,,,
2508,mwanza,wilaya ya magu,nghaya,,,,,
2509,mwanza,wilaya ya magu,nkungulu,,,,,
2510,mwanza,wilaya ya magu,nyanguge,,,,,
2511,mwanza,wilaya ya magu,nyigogo,,,,,
2512,mwanza,wilaya ya magu,shishani,,,,,
2513,mwanza,wilaya ya magu,sukuma,,,,,
2515,mwanza,wilaya ya misungwi,buhingo,,,,,
2516,mwanza,wilaya ya misungwi,bulemeji,,,,,
2517,mwanza,wilaya ya misungwi,busongo,,,,,
2518,mwanza,wilaya ya misungwi,fella,,,,,
2519,mwanza,wilaya ya misungwi,gulumungu,,,,,
2520,mwanza,wilaya ya misungwi,idetemya,,,,,
2521,mwanza,wilaya ya misungwi,igokelo,,,,,
2522,mwanza,wilaya ya misungwi,ilujamate,,,,,
2523,mwanza,wilaya ya misungwi,isenengeja,,,,,
2524,mwanza,wilaya ya misungwi,isesa,,,,,
2525,mwanza,wilaya ya misungwi,kanyelele,,,,,
2526,mwanza,wilaya ya misungwi,kasololo,,,,,
2527,mwanza,wilaya ya misungwi,kijima,,,,,
2528,mwanza,wilaya ya misungwi,koromije,,,,,
2529,mwanza,wilaya ya misungwi,lubili,,,,,
2530,mwanza,wilaya ya misungwi,mabuki,,,,,
2531,mwanza,wilaya ya misungwi,mamaye,,,,,
2532,mwanza,wilaya ya misungwi,mbarika,,,,,
2533,mwanza,wilaya ya misungwi,misasi,,,,,
2534,mwanza,wilaya ya misungwi,misungwi,,,,,
2535,mwanza,wilaya ya misungwi,mondo,,,,,
2536,mwanza,wilaya ya misungwi,mwaniko,,,,,
2537,mwanza,wilaya ya misungwi,nhundulu,,,,,
2538,mwanza,wilaya ya misungwi,shilalo,,,,,
2539,mwanza,wilaya ya misungwi,sumbugu,,,,,
2514,mwanza,wilaya ya misungwi,ukiriguru,,,,,
2540,mwanza,wilaya ya misungwi,usagara,,,,,
2541,mwanza,wilaya ya sengerema,bitoto,,,,,
2542,mwanza,wilaya ya sengerema,busisi,,,,,
2543,mwanza,wilaya ya sengerema,buyagu,,,,,
2544,mwanza,wilaya ya sengerema,buzilasoga,,,,,
2545,mwanza,wilaya ya sengerema,chifunfu,,,,,
2546,mwanza,wilaya ya sengerema,ibisa bageni,,,,,
2547,mwanza,wilaya ya sengerema,ibondo,,,,,
2548,mwanza,wilaya ya sengerema,igalula,,,,,
2549,mwanza,wilaya ya sengerema,igulumuki,,,,,
2550,mwanza,wilaya ya sengerema,kagunga,,,,,
2551,mwanza,wilaya ya sengerema,kahumulo,,,,,
2552,mwanza,wilaya ya sengerema,kasenyi,,,,,
2553,mwanza,wilaya ya sengerema,kasungamile,,,,,
2554,mwanza,wilaya ya sengerema,katunguru,,,,,
2555,mwanza,wilaya ya sengerema,kishinda,,,,,
2556,mwanza,wilaya ya sengerema,mission,,,,,
2557,mwanza,wilaya ya sengerema,mwambaluhi,,,,,
2558,mwanza,wilaya ya sengerema,ngoma,,,,,
2559,mwanza,wilaya ya sengerema,nyamatongo,,,,,
2560,mwanza,wilaya ya sengerema,nyamazugo,,,,,
2561,mwanza,wilaya ya sengerema,nyamizeze,,,,,
2562,mwanza,wilaya ya sengerema,nyampande,,,,,
2563,mwanza,wilaya ya sengerema,nyampulukano,,,,,
2564,mwanza,wilaya ya sengerema,nyatukala,,,,,
2565,mwanza,wilaya ya sengerema,sima,,,,,
2566,mwanza,wilaya ya sengerema,tabaruka,,,,,
2567,mwanza,wilaya ya ukerewe,bukanda,,,,,
2568,mwanza,wilaya ya ukerewe,bukiko,,,,,
2569,mwanza,wilaya ya ukerewe,bukindo,,,,,
2570,mwanza,wilaya ya ukerewe,bukongo,,,,,
2571,mwanza,wilaya ya ukerewe,bukungu,,,,,
2572,mwanza,wilaya ya ukerewe,bwiro,,,,,
2573,mwanza,wilaya ya ukerewe,bwisya,,,,,
2574,mwanza,wilaya ya ukerewe,igalla,,,,,
2575,mwanza,wilaya ya ukerewe,ilangala,,,,,
2576,mwanza,wilaya ya ukerewe,irugwa,,,,,
2577,mwanza,wilaya ya ukerewe,kagera,,,,,
2578,mwanza,wilaya ya ukerewe,kagunguli,,,,,
2579,mwanza,wilaya ya ukerewe,kakerege,,,,,
2580,mwanza,wilaya ya ukerewe,kakukuru,,,,,
2581,mwanza,wilaya ya ukerewe,mukituntu,,,,,
2582,mwanza,wilaya ya ukerewe,muriti,,,,,
2583,mwanza,wilaya ya ukerewe,murutunguru,,,,,
2584,mwanza,wilaya ya ukerewe,nakatunguru,,,,,
2585,mwanza,wilaya ya ukerewe,namagondo,,,,,
2586,mwanza,wilaya ya ukerewe,namilembe,,,,,
2587,mwanza,wilaya ya ukerewe,nansio,,,,,
2588,mwanza,wilaya ya ukerewe,nduruma,,,,,
2589,mwanza,wilaya ya ukerewe,ngoma,,,,,
2590,mwanza,wilaya ya ukerewe,nkilizya,,,,,
2591,mwanza,wilaya ya ukerewe,nyamanga,,,,,
2592,njombe,mji wa makambako,kitandililo,,,,,
2593,njombe,mji wa makambako,kitisi,,,,,
2594,njombe,mji wa makambako,kivavi,,,,,
2595,njombe,mji wa makambako,lyamkena,,,,,
2596,njombe,mji wa makambako,maguvani,,,,,
2597,njombe,mji wa makambako,mahongole,,,,,
2598,njombe,mji wa makambako,majengo,,,,,
2599,njombe,mji wa makambako,makambako,,,,,
2600,njombe,mji wa makambako,mjimwema,,,,,
2601,njombe,mji wa makambako,mlowa,,,,,
2602,njombe,mji wa makambako,mwembetogwa,,,,,
2603,njombe,mji wa makambako,utengule,,,,,
2604,njombe,mji wa njombe,ihanga,,,,,
2605,njombe,mji wa njombe,iwungilo,,,,,
2606,njombe,mji wa njombe,kifanya,,,,,
2607,njombe,mji wa njombe,lugenge,,,,,
2608,njombe,mji wa njombe,luponde,,,,,
2609,njombe,mji wa njombe,makowo,,,,,
2610,njombe,mji wa njombe,matola,,,,,
2611,njombe,mji wa njombe,mji mwema,,,,,
2612,njombe,mji wa njombe,njombe mjini,,,,,
2613,njombe,mji wa njombe,ramadhani,,,,,
2614,njombe,mji wa njombe,utalingolo,,,,,
2615,njombe,mji wa njombe,uwemba,,,,,
2616,njombe,mji wa njombe,yakobi,,,,,
2617,njombe,wilaya ya ludewa,ibumi,,,,,
2618,njombe,wilaya ya ludewa,iwela,,,,,
2619,njombe,wilaya ya ludewa,kilondo,,,,,
2620,njombe,wilaya ya ludewa,lifuma,,,,,
2621,njombe,wilaya ya ludewa,luana,,,,,
2622,njombe,wilaya ya ludewa,lubonde,,,,,
2623,njombe,wilaya ya ludewa,ludende,,,,,
2624,njombe,wilaya ya ludewa,ludewa,,,,,
2625,njombe,wilaya ya ludewa,lugarawa,,,,,
2626,njombe,wilaya ya ludewa,luilo,,,,,
2627,njombe,wilaya ya ludewa,lumbila,,,,,
2628,njombe,wilaya ya ludewa,lupanga,,,,,
2629,njombe,wilaya ya ludewa,lupingu,,,,,
2630,njombe,wilaya ya ludewa,madilu,,,,,
2631,njombe,wilaya ya ludewa,madope,,,,,
2632,njombe,wilaya ya ludewa,makonde,,,,,
2633,njombe,wilaya ya ludewa,manda,,,,,
2634,njombe,wilaya ya ludewa,masasi,,,,,
2635,njombe,wilaya ya ludewa,mavanga,,,,,
2636,njombe,wilaya ya ludewa,mawengi,,,,,
2637,njombe,wilaya ya ludewa,milo,,,,,
2638,njombe,wilaya ya ludewa,mkongobaki,,,,,
2639,njombe,wilaya ya ludewa,mlangali,,,,,
2640,njombe,wilaya ya ludewa,mundindi,,,,,
2641,njombe,wilaya ya ludewa,nkomangombe,,,,,
2642,njombe,wilaya ya ludewa,ruhuhu,,,,,
2643,njombe,wilaya ya makete,bulongwa,,,,,
2644,njombe,wilaya ya makete,ikuwo,,,,,
2645,njombe,wilaya ya makete,iniho,,,,,
2646,njombe,wilaya ya makete,ipelele,,,,,
2647,njombe,wilaya ya makete,ipepo,,,,,
2648,njombe,wilaya ya makete,isapulano,,,,,
2649,njombe,wilaya ya makete,itundu,,,,,
2650,njombe,wilaya ya makete,iwawa,,,,,
2651,njombe,wilaya ya makete,kigala,,,,,
2652,njombe,wilaya ya makete,kigulu,,,,,
2653,njombe,wilaya ya makete,kinyika,,,,,
2654,njombe,wilaya ya makete,kipagalo,,,,,
2655,njombe,wilaya ya makete,kitulo,,,,,
2656,njombe,wilaya ya makete,lupalilo,,,,,
2657,njombe,wilaya ya makete,lupila,,,,,
2658,njombe,wilaya ya makete,luwumbu,,,,,
2659,njombe,wilaya ya makete,mangoto,,,,,
2660,njombe,wilaya ya makete,matamba,,,,,
2661,njombe,wilaya ya makete,mbalatse,,,,,
2662,njombe,wilaya ya makete,mfumbi,,,,,
2663,njombe,wilaya ya makete,mlondwe,,,,,
2664,njombe,wilaya ya makete,tandala,,,,,
2665,njombe,wilaya ya makete,ukwama,,,,,
2666,njombe,wilaya ya njombe,idamba,,,,,
2667,njombe,wilaya ya njombe,igongolo,,,,,
2668,njombe,wilaya ya njombe,ikondo,,,,,
2669,njombe,wilaya ya njombe,ikuna,,,,,
2670,njombe,wilaya ya njombe,kichiwa,,,,,
2671,njombe,wilaya ya njombe,kidegembye,,,,,
2672,njombe,wilaya ya njombe,lupembe,,,,,
2673,njombe,wilaya ya njombe,matembwe,,,,,
2674,njombe,wilaya ya njombe,mfriga,,,,,
2675,njombe,wilaya ya njombe,mtwango,,,,,
2676,njombe,wilaya ya njombe,ninga,,,,,
2677,njombe,wilaya ya njombe,ukalawa,,,,,
2678,njombe,wilaya ya wangingombe,igima,,,,,
2679,njombe,wilaya ya wangingombe,igosi,,,,,
2680,njombe,wilaya ya wangingombe,igwachanya,,,,,
2681,njombe,wilaya ya wangingombe,ilembula,,,,,
2682,njombe,wilaya ya wangingombe,imalinyi,,,,,
2683,njombe,wilaya ya wangingombe,itulahumba,,,,,
2684,njombe,wilaya ya wangingombe,kidugala,,,,,
2685,njombe,wilaya ya wangingombe,kijombe,,,,,
2686,njombe,wilaya ya wangingombe,kipengere,,,,,
2687,njombe,wilaya ya wangingombe,luduga,,,,,
2688,njombe,wilaya ya wangingombe,makoga,,,,,
2689,njombe,wilaya ya wangingombe,malangali,,,,,
2690,njombe,wilaya ya wangingombe,mdandu,,,,,
2691,njombe,wilaya ya wangingombe,saja,,,,,
2692,njombe,wilaya ya wangingombe,udonja,,,,,
2693,njombe,wilaya ya wangingombe,uhambule,,,,,
2694,njombe,wilaya ya wangingombe,uhenga,,,,,
2695,njombe,wilaya ya wangingombe,ulembwe,,,,,
2696,njombe,wilaya ya wangingombe,usuka,,,,,
2697,njombe,wilaya ya wangingombe,wangama,,,,,
2698,njombe,wilaya ya wangingombe,wangingombe,,,,,
2699,pwani,mji wa kibaha,kibaha,,,,,
2700,pwani,mji wa kibaha,kongowe,,,,,
2701,pwani,mji wa kibaha,mailimoja,,,,,
2702,pwani,mji wa kibaha,mbwawa,,,,,
2703,pwani,mji wa kibaha,misugusugu,,,,,
2704,pwani,mji wa kibaha,mkuza,,,,,
2705,pwani,mji wa kibaha,msangani,,,,,
2706,pwani,mji wa kibaha,pangani,,,,,
2707,pwani,mji wa kibaha,picha ya ndege,,,,,
2708,pwani,mji wa kibaha,sofu,,,,,
2709,pwani,mji wa kibaha,tangini,,,,,
2710,pwani,mji wa kibaha,tumbi,,,,,
2711,pwani,mji wa kibaha,visiga,,,,,
2712,pwani,mji wa kibaha,viziwaziwa,,,,,
2713,pwani,wilaya ya bagamoyo,dunda,,,,,
2714,pwani,wilaya ya bagamoyo,fukayose,,,,,
2715,pwani,wilaya ya bagamoyo,kerege,,,,,
2716,pwani,wilaya ya bagamoyo,kiromo,,,,,
2717,pwani,wilaya ya bagamoyo,kisutu,,,,,
2718,pwani,wilaya ya bagamoyo,magomeni,,,,,
2719,pwani,wilaya ya bagamoyo,makurunge,,,,,
2720,pwani,wilaya ya bagamoyo,mapinga,,,,,
2721,pwani,wilaya ya bagamoyo,nia njema,,,,,
2722,pwani,wilaya ya bagamoyo,yombo,,,,,
2723,pwani,wilaya ya bagamoyo,zinga,,,,,
2724,pwani,wilaya ya chalinze,bwilingu,,,,,
2725,pwani,wilaya ya chalinze,kibindu,,,,,
2726,pwani,wilaya ya chalinze,kimange,,,,,
2727,pwani,wilaya ya chalinze,kiwangwa,,,,,
2728,pwani,wilaya ya chalinze,lugoba,,,,,
2729,pwani,wilaya ya chalinze,mandera,,,,,
2730,pwani,wilaya ya chalinze,mbwewe,,,,,
2731,pwani,wilaya ya chalinze,miono,,,,,
2732,pwani,wilaya ya chalinze,mkange,,,,,
2733,pwani,wilaya ya chalinze,msata,,,,,
2734,pwani,wilaya ya chalinze,msoga,,,,,
2735,pwani,wilaya ya chalinze,pera,,,,,
2736,pwani,wilaya ya chalinze,talawanda,,,,,
2737,pwani,wilaya ya chalinze,ubenazomozi,,,,,
2738,pwani,wilaya ya chalinze,vigwaza,,,,,
2739,pwani,wilaya ya kibaha,bokomnemela,,,,,
2740,pwani,wilaya ya kibaha,dutumi,,,,,
2741,pwani,wilaya ya kibaha,gwata,,,,,
2742,pwani,wilaya ya kibaha,janga,,,,,
2743,pwani,wilaya ya kibaha,kawawa,,,,,
2744,pwani,wilaya ya kibaha,kikongo,,,,,
2745,pwani,wilaya ya kibaha,kilangalanga,,,,,
2746,pwani,wilaya ya kibaha,kwala,,,,,
2747,pwani,wilaya ya kibaha,magindu,,,,,
2748,pwani,wilaya ya kibaha,mlandizi,,,,,
2749,pwani,wilaya ya kibaha,mtambani,,,,,
2750,pwani,wilaya ya kibaha,mtongani,,,,,
2751,pwani,wilaya ya kibaha,ruvu,,,,,
2752,pwani,wilaya ya kibaha,soga,,,,,
2753,pwani,wilaya ya kisarawe,boga,,,,,
2754,pwani,wilaya ya kisarawe,chole,,,,,
2755,pwani,wilaya ya kisarawe,kazimzumbwi,,,,,
2756,pwani,wilaya ya kisarawe,kibuta,,,,,
2757,pwani,wilaya ya kisarawe,kiluvya,,,,,
2758,pwani,wilaya ya kisarawe,kisarawe,,,,,
2759,pwani,wilaya ya kisarawe,kurui,,,,,
2760,pwani,wilaya ya kisarawe,mafizi,,,,,
2761,pwani,wilaya ya kisarawe,maneromango,,,,,
2762,pwani,wilaya ya kisarawe,marui,,,,,
2763,pwani,wilaya ya kisarawe,marumbo,,,,,
2764,pwani,wilaya ya kisarawe,masaki,,,,,
2765,pwani,wilaya ya kisarawe,msanga,,,,,
2766,pwani,wilaya ya kisarawe,msimbu,,,,,
2767,pwani,wilaya ya kisarawe,mzenga,,,,,
2768,pwani,wilaya ya kisarawe,vihingo,,,,,
2769,pwani,wilaya ya kisarawe,vikumburu,,,,,
2770,pwani,wilaya ya mafia,baleni,,,,,
2771,pwani,wilaya ya mafia,jibondo,,,,,
2772,pwani,wilaya ya mafia,kanga,,,,,
2773,pwani,wilaya ya mafia,kiegeani,,,,,
2774,pwani,wilaya ya mafia,kilindoni,,,,,
2775,pwani,wilaya ya mafia,kirongwe,,,,,
2776,pwani,wilaya ya mafia,miburani,,,,,
2777,pwani,wilaya ya mafia,ndagoni,,,,,
2778,pwani,wilaya ya mkuranga,beta,,,,,
2779,pwani,wilaya ya mkuranga,bupu,,,,,
2780,pwani,wilaya ya mkuranga,dondo,,,,,
2781,pwani,wilaya ya mkuranga,kimanzichana,,,,,
2782,pwani,wilaya ya mkuranga,kiparanganda,,,,,
2783,pwani,wilaya ya mkuranga,kisegese,,,,,
2784,pwani,wilaya ya mkuranga,kisiju,,,,,
2785,pwani,wilaya ya mkuranga,kitomondo,,,,,
2786,pwani,wilaya ya mkuranga,lukanga,,,,,
2787,pwani,wilaya ya mkuranga,magawa,,,,,
2788,pwani,wilaya ya mkuranga,mbezi,,,,,
2789,pwani,wilaya ya mkuranga,mipeko,,,,,
2790,pwani,wilaya ya mkuranga,mkamba,,,,,
2791,pwani,wilaya ya mkuranga,mkuranga,,,,,
2792,pwani,wilaya ya mkuranga,msonga,,,,,
2793,pwani,wilaya ya mkuranga,mwandege,,,,,
2794,pwani,wilaya ya mkuranga,mwarusembe,,,,,
2795,pwani,wilaya ya mkuranga,njianne,,,,,
2796,pwani,wilaya ya mkuranga,nyamato,,,,,
2797,pwani,wilaya ya mkuranga,panzuo,,,,,
2798,pwani,wilaya ya mkuranga,shungubweni,,,,,
2799,pwani,wilaya ya mkuranga,tambani,,,,,
2800,pwani,wilaya ya mkuranga,tengelea,,,,,
2801,pwani,wilaya ya mkuranga,vianzi,,,,,
2802,pwani,wilaya ya mkuranga,vikindu,,,,,
2803,pwani,wilaya ya rufiji,bungu,,,,,
2804,pwani,wilaya ya rufiji,chemchem,,,,,
2805,pwani,wilaya ya rufiji,chumbi,,,,,
2806,pwani,wilaya ya rufiji,dimani,,,,,
2807,pwani,wilaya ya rufiji,ikwiriri,,,,,
2808,pwani,wilaya ya rufiji,kibiti,,,,,
2809,pwani,wilaya ya rufiji,kiongoroni,,,,,
2810,pwani,wilaya ya rufiji,kipugira,,,,,
2811,pwani,wilaya ya rufiji,mahege,,,,,
2812,pwani,wilaya ya rufiji,maparoni,,,,,
2813,pwani,wilaya ya rufiji,mbuchi,,,,,
2814,pwani,wilaya ya rufiji,mbwara,,,,,
2815,pwani,wilaya ya rufiji,mchukwi,,,,,
2816,pwani,wilaya ya rufiji,mgomba,,,,,
2817,pwani,wilaya ya rufiji,mjawa,,,,,
2818,pwani,wilaya ya rufiji,mkongo,,,,,
2819,pwani,wilaya ya rufiji,mlanzi,,,,,
2820,pwani,wilaya ya rufiji,mohoro,,,,,
2821,pwani,wilaya ya rufiji,msala,,,,,
2822,pwani,wilaya ya rufiji,mtawanya,,,,,
2823,pwani,wilaya ya rufiji,mtunda,,,,,
2824,pwani,wilaya ya rufiji,mwambao,,,,,
2825,pwani,wilaya ya rufiji,mwaseni,,,,,
2826,pwani,wilaya ya rufiji,ngarambe,,,,,
2827,pwani,wilaya ya rufiji,ngorongo,,,,,
2828,pwani,wilaya ya rufiji,ruaruke,,,,,
2829,pwani,wilaya ya rufiji,salale,,,,,
2830,pwani,wilaya ya rufiji,umwe,,,,,
2831,pwani,wilaya ya rufiji,utete,,,,,
2832,rukwa,manispaa ya sumbawanga,chanji,,,,,
2833,rukwa,manispaa ya sumbawanga,izia,,,,,
2834,rukwa,manispaa ya sumbawanga,kasense,,,,,
2835,rukwa,manispaa ya sumbawanga,katandala,,,,,
2836,rukwa,manispaa ya sumbawanga,kizwite,,,,,
2837,rukwa,manispaa ya sumbawanga,lwiche,,,,,
2838,rukwa,manispaa ya sumbawanga,mafulala,,,,,
2839,rukwa,manispaa ya sumbawanga,majengo,,,,,
2840,rukwa,manispaa ya sumbawanga,malangali,,,,,
2841,rukwa,manispaa ya sumbawanga,matanga,,,,,
2842,rukwa,manispaa ya sumbawanga,mazwi,,,,,
2843,rukwa,manispaa ya sumbawanga,milanzi,,,,,
2844,rukwa,manispaa ya sumbawanga,mollo,,,,,
2845,rukwa,manispaa ya sumbawanga,momoka,,,,,
2846,rukwa,manispaa ya sumbawanga,msua,,,,,
2847,rukwa,manispaa ya sumbawanga,ntendo,,,,,
2848,rukwa,manispaa ya sumbawanga,pito,,,,,
2849,rukwa,manispaa ya sumbawanga,senga,,,,,
2850,rukwa,manispaa ya sumbawanga,sumbawanga,,,,,
2851,rukwa,wilaya ya kalambo,kanyezi,,,,,
2852,rukwa,wilaya ya kalambo,kasanga,,,,,
2853,rukwa,wilaya ya kalambo,katazi,,,,,
2854,rukwa,wilaya ya kalambo,katete,,,,,
2855,rukwa,wilaya ya kalambo,kilesha,,,,,
2856,rukwa,wilaya ya kalambo,kisumba,,,,,
2857,rukwa,wilaya ya kalambo,legezamwendo,,,,,
2858,rukwa,wilaya ya kalambo,lyowa,,,,,
2859,rukwa,wilaya ya kalambo,mambwekenya,,,,,
2860,rukwa,wilaya ya kalambo,mambwenkoswe,,,,,
2861,rukwa,wilaya ya kalambo,matai,,,,,
2862,rukwa,wilaya ya kalambo,mbuluma,,,,,
2863,rukwa,wilaya ya kalambo,mkali,,,,,
2864,rukwa,wilaya ya kalambo,mkowe,,,,,
2865,rukwa,wilaya ya kalambo,mnamba,,,,,
2866,rukwa,wilaya ya kalambo,mpombwe,,,,,
2867,rukwa,wilaya ya kalambo,msanzi,,,,,
2868,rukwa,wilaya ya kalambo,mwazye,,,,,
2869,rukwa,wilaya ya kalambo,mwimbi,,,,,
2870,rukwa,wilaya ya kalambo,samazi,,,,,
2871,rukwa,wilaya ya kalambo,sopa,,,,,
2872,rukwa,wilaya ya kalambo,sundu,,,,,
2873,rukwa,wilaya ya kalambo,ulumi,,,,,
2874,rukwa,wilaya ya nkasi,chala,,,,,
2875,rukwa,wilaya ya nkasi,isale,,,,,
2876,rukwa,wilaya ya nkasi,isale asilia,,,,,
2877,rukwa,wilaya ya nkasi,isunta,,,,,
2878,rukwa,wilaya ya nkasi,itete,,,,,
2879,rukwa,wilaya ya nkasi,kabwe,,,,,
2880,rukwa,wilaya ya nkasi,kala,,,,,
2881,rukwa,wilaya ya nkasi,kate,,,,,
2882,rukwa,wilaya ya nkasi,kipande,,,,,
2883,rukwa,wilaya ya nkasi,kipili,,,,,
2884,rukwa,wilaya ya nkasi,kipundu,,,,,
2885,rukwa,wilaya ya nkasi,kirando,,,,,
2886,rukwa,wilaya ya nkasi,kizumbi,,,,,
2887,rukwa,wilaya ya nkasi,korongwe,,,,,
2888,rukwa,wilaya ya nkasi,majengo,,,,,
2889,rukwa,wilaya ya nkasi,mashete,,,,,
2890,rukwa,wilaya ya nkasi,mkinga,,,,,
2891,rukwa,wilaya ya nkasi,mkwamba,,,,,
2892,rukwa,wilaya ya nkasi,mtenga,,,,,
2893,rukwa,wilaya ya nkasi,myula,,,,,
2894,rukwa,wilaya ya nkasi,namanyere,,,,,
2895,rukwa,wilaya ya nkasi,ninde,,,,,
2896,rukwa,wilaya ya nkasi,nkandasi,,,,,
2897,rukwa,wilaya ya nkasi,nkomolo,,,,,
2898,rukwa,wilaya ya nkasi,ntatumbila,,,,,
2899,rukwa,wilaya ya nkasi,paramawe,,,,,
2900,rukwa,wilaya ya nkasi,sintali,,,,,
2901,rukwa,wilaya ya nkasi,wampembe,,,,,
2902,rukwa,wilaya ya sumbawanga,ikozi,,,,,
2903,rukwa,wilaya ya sumbawanga,ilemba,,,,,
2904,rukwa,wilaya ya sumbawanga,kaengesa,,,,,
2905,rukwa,wilaya ya sumbawanga,kalambazite,,,,,
2906,rukwa,wilaya ya sumbawanga,kalumbaleza,,,,,
2907,rukwa,wilaya ya sumbawanga,kanda,,,,,
2908,rukwa,wilaya ya sumbawanga,kaoze,,,,,
2909,rukwa,wilaya ya sumbawanga,kapenta,,,,,
2910,rukwa,wilaya ya sumbawanga,kasanzama,,,,,
2911,rukwa,wilaya ya sumbawanga,kilangawana,,,,,
2912,rukwa,wilaya ya sumbawanga,kipeta,,,,,
2913,rukwa,wilaya ya sumbawanga,laela,,,,,
2914,rukwa,wilaya ya sumbawanga,lusaka,,,,,
2915,rukwa,wilaya ya sumbawanga,lyangalile,,,,,
2916,rukwa,wilaya ya sumbawanga,mfinga,,,,,
2917,rukwa,wilaya ya sumbawanga,miangalua,,,,,
2918,rukwa,wilaya ya sumbawanga,milepa,,,,,
2919,rukwa,wilaya ya sumbawanga,mnokola,,,,,
2920,rukwa,wilaya ya sumbawanga,mpui,,,,,
2921,rukwa,wilaya ya sumbawanga,mpwapwa,,,,,
2922,rukwa,wilaya ya sumbawanga,msanda muungano,,,,,
2923,rukwa,wilaya ya sumbawanga,mtowisa,,,,,
2924,rukwa,wilaya ya sumbawanga,muze,,,,,
2925,rukwa,wilaya ya sumbawanga,mwadui,,,,,
2926,rukwa,wilaya ya sumbawanga,nankanga,,,,,
2927,rukwa,wilaya ya sumbawanga,sandulula,,,,,
2928,rukwa,wilaya ya sumbawanga,zimba,,,,,
2929,ruvuma,manispaa ya songea,bombambili,,,,,
2930,ruvuma,manispaa ya songea,lilambo,,,,,
2931,ruvuma,manispaa ya songea,lizaboni,,,,,
2932,ruvuma,manispaa ya songea,majengo,,,,,
2933,ruvuma,manispaa ya songea,matarawe,,,,,
2934,ruvuma,manispaa ya songea,mateka,,,,,
2935,ruvuma,manispaa ya songea,matogoro,,,,,
2936,ruvuma,manispaa ya songea,mfaranyaki,,,,,
2937,ruvuma,manispaa ya songea,mjimwema,,,,,
2938,ruvuma,manispaa ya songea,mjini,,,,,
2939,ruvuma,manispaa ya songea,mletele,,,,,
2940,ruvuma,manispaa ya songea,msamala,,,,,
2941,ruvuma,manispaa ya songea,mshangano,,,,,
2942,ruvuma,manispaa ya songea,msufini,,,,,
2943,ruvuma,manispaa ya songea,mwengemshindo,,,,,
2944,ruvuma,manispaa ya songea,ndilimalitembo,,,,,
2945,ruvuma,manispaa ya songea,ruhuwiko,,,,,
2946,ruvuma,manispaa ya songea,ruvuma,,,,,
2947,ruvuma,manispaa ya songea,seedfarm,,,,,
2948,ruvuma,manispaa ya songea,subira,,,,,
2949,ruvuma,manispaa ya songea,tanga,,,,,
2950,ruvuma,mji wa mbinga,betrehemu,,,,,
2951,ruvuma,mji wa mbinga,kagugu,,,,,
2952,ruvuma,mji wa mbinga,kihungu,,,,,
2953,ruvuma,mji wa mbinga,kikolo,,,,,
2954,ruvuma,mji wa mbinga,kilimani,,,,,
2955,ruvuma,mji wa mbinga,kitanda,,,,,
2956,ruvuma,mji wa mbinga,luhuwiko,,,,,
2957,ruvuma,mji wa mbinga,lusonga,,,,,
2958,ruvuma,mji wa mbinga,luwaita,,,,,
2959,ruvuma,mji wa mbinga,masumini,,,,,
2960,ruvuma,mji wa mbinga,matarawe,,,,,
2961,ruvuma,mji wa mbinga,mateka,,,,,
2962,ruvuma,mji wa mbinga,mbambi,,,,,
2963,ruvuma,mji wa mbinga,mbangamao,,,,,
2964,ruvuma,mji wa mbinga,mbinga mjini,,,,,
2965,ruvuma,mji wa mbinga,mbinga mjini b,,,,,
2966,ruvuma,mji wa mbinga,mpepai,,,,,
2967,ruvuma,mji wa mbinga,myangayanga,,,,,
2968,ruvuma,mji wa mbinga,utiri,,,,,
2969,ruvuma,wilaya ya madaba,gumbiro,,,,,
2970,ruvuma,wilaya ya madaba,lituta,,,,,
2971,ruvuma,wilaya ya madaba,mahanje,,,,,
